|   name |         ra |       dec |     z |  gal_l |   mass | complete | lowmass |        S-PLUS | CHANCES |                   Abell |             ACT-DR5 |               PSZ2 |         LoVoCCS | HIFLUGCS |           MeerKAT | WINGS |
|  82990 | -128.94811 | -31.90455 | 0.106 | 337.05 |  25.88 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  71193 | -128.76824 | -15.34931 | 0.290 | 348.82 |  67.23 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  79400 | -126.87357 | -28.69414 | 0.379 | 340.67 |  83.72 |    False |    True |               |         |                         |                     |                    |                 |          |                   |       |
|  58293 | -126.76027 |  -0.75455 | 0.155 |   3.93 |  67.58 |    False |    True |               |         |                         |                     | PSZ2 G004.04+42.23 |                 |          |                   |       |
|  53647 | -126.56551 |   3.61382 | 0.293 |   8.89 |  59.09 |    False |   False |               |         |                         | ACT-CL J1533.7+0336 |                    |                 |          |                   |       |
|  58300 | -125.85908 |  -2.04692 | 0.145 |   3.35 |  55.64 |    False |    True |               |         |              ABELL 2094 |                     |                    |                 |          |                   |       |
|  58301 | -125.02279 |  -2.18764 | 0.148 |   3.90 |  37.01 |    False |   False |               |         |              ABELL 2103 |                     |                    |                 |          |                   |       |
|  53636 | -124.64631 |   4.73258 | 0.109 |  11.69 |  43.31 |    False |   False |               |         |              ABELL 2113 |                     |                    |                 |          |                   |       |
|  75459 | -124.01649 | -21.05245 | 0.288 | 348.28 |  57.16 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  62862 | -122.26717 |  -5.07035 | 0.212 |   3.25 |  60.87 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  58357 | -122.01059 |  -2.12335 | 0.298 |   6.34 |  66.96 |    False |   False |               |         |                         | ACT-CL J1551.9-0207 |                    |                 |          |                   |       |
|  53709 | -119.17764 |   3.28015 | 0.219 |  14.03 |  52.27 |    False |   False |               |         |                         | ACT-CL J1603.3+0317 | PSZ2 G014.09+38.38 |                 |          |                   |       |
|  58388 | -116.43878 |  -0.13941 | 0.388 |  12.33 |  83.14 |    False |    True |               |         |                         | ACT-CL J1614.4-0007 |                    |                 |          |                   |       |
|  62929 | -116.04503 |  -6.14337 | 0.200 |   6.78 | 238.67 |     True |   False |               |         |              ABELL 2163 |                     | PSZ2 G006.76+30.45 |                 |    A2163 |                   |       |
|  53826 | -110.88218 |   3.14703 | 0.272 |  19.13 | 104.35 |    False |    True |               |         |                         | ACT-CL J1636.4+0308 | PSZ2 G019.12+31.23 |                 |          |                   |       |
|  58424 | -108.75464 |   1.67471 | 0.342 |  18.89 |  83.27 |    False |    True |               |         |                         | ACT-CL J1644.9+0139 |                    |                 |          |                   |       |
|  58441 | -107.01682 |  -0.32404 | 0.097 |  17.94 |  39.38 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  58491 | -106.98401 |  -0.32800 | 0.096 |  17.96 |  41.22 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
| 101226 |  -76.03743 | -66.90909 | 0.186 | 328.62 |  48.76 |    False |   False |               |         |                         |                     | PSZ2 G328.58-25.25 |                 |          |                   |       |
|  99041 |  -71.33239 | -59.48495 | 0.268 | 337.13 | 106.19 |    False |    True |               |         |                         | ACT-CL J1914.6-5928 | PSZ2 G337.14-25.98 |                 |          |                   |       |
|  93718 |  -68.78746 | -49.45417 | 0.265 | 348.38 |  71.02 |    False |   False |               |         |                         |                     | PSZ2 G348.43-25.50 |                 |          |                   |       |
|  90622 |  -68.63366 | -42.95657 | 0.077 | 355.35 |  27.20 |    False |   False |               |         |              ABELL 3638 |                     |                    |                 |          |                   |       |
|  93773 |  -66.28493 | -50.89759 | 0.239 | 347.15 | 112.98 |    False |    True |               |         |             ABELL S0821 | ACT-CL J1934.9-5050 | PSZ2 G347.17-27.36 |                 |          |                   |       |
|  90694 |  -65.94360 | -45.30953 | 0.280 | 353.35 |  81.13 |    False |    True |               |         |                         |                     | PSZ2 G353.36-26.49 |                 |          |                   |       |
|  90703 |  -63.75550 | -46.27935 | 0.220 | 352.63 |  59.16 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  90662 |  -63.36925 | -42.94674 | 0.125 | 356.39 |  37.55 |    False |   False |               |         |             ABELL S0827 |                     |                    |                 |          |                   |       |
|  90665 |  -63.23596 | -43.24649 | 0.104 | 356.08 |  40.45 |    False |   False |               |         |             ABELL S0829 |                     |                    |                 |          |                   |       |
|  87220 |  -63.07133 | -40.49963 | 0.293 | 359.14 |  68.04 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  99074 |  -61.41635 | -63.72385 | 0.080 | 332.76 |  22.54 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  96500 |  -60.13833 | -55.81326 | 0.225 | 342.03 |  68.45 |    False |   False |               |         |                         | ACT-CL J1959.2-5548 |                    |                 |          |                   |       |
|  93850 |  -57.57229 | -53.16493 | 0.242 | 345.23 |  75.78 |    False |    True |               |         |              ABELL 3665 |                     |                    |                 |          |                   |       |
