|                name |               Cluster Name |        ra |       dec |     z |  gal_l |  mass | complete | lowmass |                    CHANCES |                   Abell | CODEX |             ACT-DR5 |               PSZ2 |         LoVoCCS | HIFLUGCS |           MeerKAT |  m200 | c200 | r200 |  d200 |
| ACT-CL J0317.8-4849 |                 ABELL 3113 |  49.46149 | -48.82859 | 0.164 | 260.47 |  2.08 |    False |   False |                            |              ABELL 3113 |       | ACT-CL J0317.8-4849 | PSZ2 G260.52-54.50 |                 |          |                   |  2.99 | 4.12 | 1.34 |  7.65 |
| ACT-CL J0134.4-2606 |                 ABELL 0214 |  23.61334 | -26.10163 | 0.164 | 209.27 |  2.43 |    False |   False |                            |              ABELL 0214 |       | ACT-CL J0134.4-2606 | PSZ2 G209.17-80.38 |                 |          |                   |  3.50 | 4.09 | 1.41 |  8.05 |
| ACT-CL J1715.1+0309 |        ACT-CL J1715.1+0309 | 258.79595 |   3.15608 | 0.165 |  24.41 |  5.69 |    False |    True |                            |                         |       | ACT-CL J1715.1+0309 | PSZ2 G024.44+22.76 |                 |          |                   |  8.20 | 4.06 | 1.87 | 10.67 |
| ACT-CL J1034.8+0424 |                 ABELL 1047 | 158.70987 |   4.40685 | 0.165 | 241.74 |  3.08 |    False |   False |                            |              ABELL 1047 | 52716 | ACT-CL J1034.8+0424 | PSZ2 G241.79+50.30 |                 |          |                   |  4.44 | 4.05 | 1.52 |  8.68 |
| ACT-CL J2104.3-4120 |                 ABELL 3739 | 316.08284 | -41.34945 | 0.165 |   0.41 |  5.56 |    False |    True |                            |              ABELL 3739 | 87428 | ACT-CL J2104.3-4120 | PSZ2 G000.40-41.86 |                 |          |                   |  8.01 | 4.06 | 1.85 | 10.57 |
| ACT-CL J0348.5-3403 |                 ABELL 3171 |  57.14894 | -34.05722 | 0.165 | 234.44 |  2.05 |    False |   False |                            |              ABELL 3171 |       | ACT-CL J0348.5-3403 |                    |                 |          |                   |  2.94 | 4.12 | 1.33 |  7.57 |
| ACT-CL J0543.4-4430 |                      88745 |  85.86391 | -44.50931 | 0.166 | 250.72 |  2.93 |    False |   False |                            |                         | 88745 | ACT-CL J0543.4-4430 |                    |                 |          | MCXC J0543.4-4430 |  4.22 | 4.06 | 1.50 |  8.48 |
| ACT-CL J0122.2-2131 |                 ABELL 0185 |  20.56667 | -21.51669 | 0.166 | 175.95 |  2.67 |    False |   False |                            |              ABELL 0185 | 72719 | ACT-CL J0122.2-2131 |                    |                 |          |                   |  3.84 | 4.07 | 1.45 |  8.22 |
| ACT-CL J2054.9+0002 |        ACT-CL J2054.9+0002 | 313.73757 |   0.03748 | 0.167 |  48.22 |  3.23 |    False |   False |                            |                         |       | ACT-CL J2054.9+0002 |                    |                 |          |                   |  4.65 | 4.05 | 1.55 |  8.74 |
| ACT-CL J0645.4-5413 |         PSZ2 G263.68-22.55 | 101.36892 | -54.22323 | 0.167 | 263.67 | 11.18 |     True |   False |         PSZ2 G263.68-22.55 |              ABELL 3404 | 95056 | ACT-CL J0645.4-5413 | PSZ2 G263.68-22.55 |                 |          | MCXC J0645.4-5413 | 15.96 | 4.25 | 2.33 | 13.17 |
| ACT-CL J0417.6-3857 |                 ABELL 3239 |  64.40275 | -38.95555 | 0.167 | 242.04 |  2.97 |    False |   False |                            |              ABELL 3239 |       | ACT-CL J0417.6-3857 |                    |                 |          |                   |  4.27 | 4.06 | 1.50 |  8.48 |
| ACT-CL J0238.8-1257 |        ACT-CL J0238.8-1257 |  39.71393 | -12.96392 | 0.168 | 188.85 |  3.31 |    False |   False |                            |                         |       | ACT-CL J0238.8-1257 |                    |                 |          |                   |  4.77 | 4.05 | 1.56 |  8.77 |
| ACT-CL J1050.6-0236 |                 ABELL 1111 | 162.65663 |  -2.60501 | 0.168 | 253.75 |  2.67 |    False |   False |                            |              ABELL 1111 |       | ACT-CL J1050.6-0236 |                    |                 |          |                   |  3.84 | 4.07 | 1.45 |  8.15 |
| ACT-CL J2340.0-3537 |        ACT-CL J2340.0-3537 | 355.01248 | -35.62076 | 0.168 | 359.33 |  2.20 |    False |   False |                            |                         |       | ACT-CL J2340.0-3537 |                    |                 |          |                   |  3.16 | 4.10 | 1.36 |  7.64 |
| ACT-CL J0301.6+0155 |                      55635 |  45.40678 |   1.92102 | 0.170 | 175.34 |  5.36 |    False |    True |                            |                         | 55635 | ACT-CL J0301.6+0155 |                    |                 |          |                   |  7.73 | 4.06 | 1.83 | 10.21 |
| ACT-CL J0211.8-1701 |                 ABELL 2985 |  32.96393 | -17.03064 | 0.171 | 188.58 |  3.49 |    False |   False |                            |              ABELL 2985 | 68800 | ACT-CL J0211.8-1701 | PSZ2 G188.57-68.86 |                 |          |                   |  5.03 | 4.04 | 1.58 |  8.79 |
| ACT-CL J0216.2-4816 |                 ABELL 2998 |  34.06809 | -48.27702 | 0.171 | 270.67 |  3.63 |    False |    True |                            |              ABELL 2998 |       | ACT-CL J0216.2-4816 |                    |                 |          | MCXC J0216.3-4816 |  5.23 | 4.04 | 1.60 |  8.90 |
| ACT-CL J0530.6-2227 |                 ABELL 0543 |  82.65053 | -22.45294 | 0.172 | 225.56 |  6.09 |    False |    True |                            |              ABELL 0543 | 73516 | ACT-CL J0530.6-2227 | PSZ2 G225.56-27.27 |                 |          |                   |  8.78 | 4.08 | 1.91 | 10.52 |
| ACT-CL J1331.6+0452 |                 ABELL 1753 | 202.92029 |   4.88277 | 0.172 | 328.03 |  2.73 |    False |   False |                            |              ABELL 1753 | 53322 | ACT-CL J1331.6+0452 |                    |                 |          |                   |  3.93 | 4.07 | 1.46 |  8.04 |
| ACT-CL J2344.7-1216 |                 ABELL 2658 | 356.18537 | -12.28056 | 0.172 |  73.20 |  3.83 |    False |    True |                            |              ABELL 2658 |       | ACT-CL J2344.7-1216 |                    |                 |          |                   |  5.52 | 4.04 | 1.63 |  8.99 |
| ACT-CL J0336.2-4037 |                 ABELL 3140 |  54.07018 | -40.62824 | 0.173 | 245.48 |  7.53 |     True |   False |                            |              ABELL 3140 |       | ACT-CL J0336.2-4037 | PSZ2 G245.47-53.62 |                 |          |                   | 10.81 | 4.12 | 2.04 | 11.21 |
| ACT-CL J0124.0-3321 |                 ABELL 2908 |  21.00424 | -33.36667 | 0.174 | 256.49 |  2.34 |    False |   False |                            |              ABELL 2908 |       | ACT-CL J0124.0-3321 |                    |                 |          |                   |  3.37 | 4.09 | 1.38 |  7.57 |
| ACT-CL J0122.0+0019 |                 ABELL 0181 |  20.51642 |   0.32689 | 0.174 | 139.19 |  2.64 |    False |   False |                            |              ABELL 0181 | 55321 | ACT-CL J0122.0+0019 |                    |                 |          |                   |  3.80 | 4.07 | 1.44 |  7.86 |
| ACT-CL J0628.8-4143 |                 ABELL 3396 |  97.20803 | -41.72582 | 0.176 | 249.89 |  9.03 |     True |   False |                            |              ABELL 3396 | 85281 | ACT-CL J0628.8-4143 | PSZ2 G249.87-21.65 |                 |          |                   | 12.92 | 4.17 | 2.17 | 11.72 |
| ACT-CL J2127.0-1210 |                 ABELL 2345 | 321.76423 | -12.16725 | 0.176 |  39.85 |  4.17 |    False |    True |                            |              ABELL 2345 | 67938 | ACT-CL J2127.0-1210 | PSZ2 G039.85-39.96 |                 |          |                   |  6.00 | 4.04 | 1.68 |  9.06 |
| ACT-CL J2356.4-2102 |                 ABELL 2680 | 359.11252 | -21.03747 | 0.177 |  55.88 |  2.81 |    False |   False |                            |              ABELL 2680 |       | ACT-CL J2356.4-2102 |                    |                 |          |                   |  4.04 | 4.06 | 1.47 |  7.91 |
| ACT-CL J2304.9-1048 |        ACT-CL J2304.9-1048 | 346.22778 | -10.81404 | 0.177 |  60.86 |  3.55 |    False |   False |                            |                         |       | ACT-CL J2304.9-1048 |                    |                 |          |                   |  5.12 | 4.04 | 1.59 |  8.55 |
| ACT-CL J2035.6-4249 |                      90780 | 308.90552 | -42.81778 | 0.179 | 358.13 |  5.05 |    False |    True |                            |                         | 90780 | ACT-CL J2035.6-4249 |                    |                 |          |                   |  7.27 | 4.05 | 1.79 |  9.55 |
| ACT-CL J0245.8-0042 |                 ABELL 0381 |  41.46207 |  -0.70781 | 0.179 | 173.81 |  2.80 |    False |   False |                            |              ABELL 0381 | 55606 | ACT-CL J0245.8-0042 | PSZ2 G173.90-51.89 |                 |          |                   |  4.03 | 4.06 | 1.47 |  7.84 |
| ACT-CL J0112.0-0043 |        ACT-CL J0112.0-0043 |  18.01785 |  -0.72605 | 0.179 | 134.41 |  2.46 |    False |   False |                            |                         |       | ACT-CL J0112.0-0043 |                    |                 |          |                   |  3.55 | 4.08 | 1.41 |  7.49 |
| ACT-CL J0248.3-0337 |                 ABELL 0383 |  42.08896 |  -3.62214 | 0.180 | 177.96 |  2.12 |    False |   False |                            |              ABELL 0383 | 60202 | ACT-CL J0248.3-0337 |                    |                 |          |                   |  3.05 | 4.11 | 1.34 |  7.11 |
| ACT-CL J2315.7-3747 |                 ABELL 3984 | 348.93445 | -37.78346 | 0.181 | 358.97 |  4.95 |    False |    True |                            |              ABELL 3984 | 87733 | ACT-CL J2315.7-3747 | PSZ2 G358.98-67.26 |                 |          |                   |  7.14 | 4.05 | 1.77 |  9.41 |
| ACT-CL J2317.5-3712 |        ACT-CL J2317.5-3712 | 349.39578 | -37.20833 | 0.182 |   0.04 |  2.22 |    False |   False |                            |                         |       | ACT-CL J2317.5-3712 |                    |                 |          |                   |  3.20 | 4.10 | 1.36 |  7.15 |
| ACT-CL J2247.2-0302 |                 ABELL 2482 | 341.80238 |  -3.03692 | 0.182 |  66.58 |  3.28 |    False |   False |                            |              ABELL 2482 |       | ACT-CL J2247.2-0302 |                    |                 |          |                   |  4.72 | 4.05 | 1.54 |  8.12 |
| ACT-CL J2323.0-3259 |        ACT-CL J2323.0-3259 | 350.76068 | -32.99642 | 0.184 |  10.49 |  2.09 |    False |   False |                            |                         |       | ACT-CL J2323.0-3259 |                    |                 |          |                   |  2.99 | 4.11 | 1.33 |  6.94 |
| ACT-CL J2240.2-4055 |        ACT-CL J2240.2-4055 | 340.06254 | -40.92921 | 0.184 | 357.29 |  2.72 |    False |   False |                            |                         |       | ACT-CL J2240.2-4055 |                    |                 |          |                   |  3.91 | 4.07 | 1.45 |  7.57 |
| ACT-CL J0047.7-1033 |        ACT-CL J0047.7-1033 |  11.93338 | -10.56667 | 0.185 | 119.74 |  3.62 |    False |   False |                            |                         |       | ACT-CL J0047.7-1033 |                    |                 |          |                   |  5.22 | 4.04 | 1.60 |  8.32 |
| ACT-CL J0231.7-0453 |                 ABELL 0362 |  37.93595 |  -4.88600 | 0.185 | 174.45 |  4.07 |    False |    True |                            |              ABELL 0362 | 60155 | ACT-CL J0231.7-0453 | PSZ2 G174.40-57.33 |                 |          |                   |  5.87 | 4.04 | 1.66 |  8.64 |
| ACT-CL J1111.1+0044 |                 ABELL 1191 | 167.79845 |   0.74843 | 0.185 | 256.39 |  3.43 |    False |   False |                            |              ABELL 1191 |       | ACT-CL J1111.1+0044 |                    |                 |          |                   |  4.95 | 4.04 | 1.57 |  8.16 |
| ACT-CL J1355.1+0430 |        ACT-CL J1355.1+0430 | 208.79732 |   4.50294 | 0.185 | 339.63 |  4.82 |    False |    True |                            |                         |       | ACT-CL J1355.1+0430 |                    |                 |          |                   |  6.94 | 4.05 | 1.76 |  9.12 |
| ACT-CL J2104.1-2515 |                 ABELL 2334 | 316.04290 | -25.26343 | 0.185 |  21.42 |  4.29 |    False |    True |                            |              ABELL 2334 |       | ACT-CL J2104.1-2515 |                    |                 |          |                   |  6.19 | 4.04 | 1.69 |  8.76 |
| ACT-CL J0859.4+0308 |                      52347 | 134.87500 |   3.14588 | 0.186 | 225.74 |  2.55 |    False |   False |                            |                         | 52347 | ACT-CL J0859.4+0308 |                    |                 |          |                   |  3.67 | 4.07 | 1.42 |  7.35 |
| ACT-CL J0051.1-4834 |                 ABELL 2830 |  12.79027 | -48.58105 | 0.187 | 303.06 |  3.42 |    False |   False |                            |              ABELL 2830 | 91247 | ACT-CL J0051.1-4834 | PSZ2 G303.03-68.49 |                 |          | MCXC J0051.1-4833 |  4.93 | 4.04 | 1.56 |  8.06 |
| ACT-CL J0331.1-2100 |                      73103 |  52.78039 | -21.00727 | 0.188 | 212.22 |  5.03 |    False |    True |                            |                         | 73103 | ACT-CL J0331.1-2100 | PSZ2 G212.25-53.20 |                 |          |                   |  7.25 | 4.06 | 1.78 |  9.13 |
| ACT-CL J2102.1-2431 |        ACT-CL J2102.1-2431 | 315.54999 | -24.52920 | 0.188 |  22.18 |  3.32 |    False |   False |                            |                         |       | ACT-CL J2102.1-2431 | PSZ2 G022.12-38.81 |                 |          |                   |  4.78 | 4.05 | 1.55 |  7.95 |
| ACT-CL J0106.8-0228 |                 ABELL 0145 |  16.71675 |  -2.48333 | 0.189 | 132.11 |  2.49 |    False |   False |                            |              ABELL 0145 |       | ACT-CL J0106.8-0228 |                    |                 |          |                   |  3.58 | 4.08 | 1.41 |  7.18 |
| ACT-CL J0414.2-4612 |                 ABELL 3236 |  63.55419 | -46.20003 | 0.189 | 252.49 |  3.30 |    False |   False |                            |              ABELL 3236 |       | ACT-CL J0414.2-4612 |                    |                 |          |                   |  4.75 | 4.05 | 1.54 |  7.88 |
| ACT-CL J2320.8-0434 |                 ABELL 2578 | 350.22088 |  -4.56672 | 0.189 |  75.19 |  2.79 |    False |   False |                            |              ABELL 2578 | 64006 | ACT-CL J2320.8-0434 | PSZ2 G075.11-58.83 |                 |          |                   |  4.02 | 4.06 | 1.46 |  7.46 |
| ACT-CL J0341.9-1007 |        ACT-CL J0341.9-1007 |  55.47837 | -10.13158 | 0.189 | 198.32 |  3.46 |    False |   False |                            |                         |       | ACT-CL J0341.9-1007 |                    |                 |          |                   |  4.98 | 4.04 | 1.57 |  8.01 |
| ACT-CL J0144.9-0710 |        ACT-CL J0144.9-0710 |  26.24167 |  -7.17062 | 0.190 | 157.84 |  2.20 |    False |   False |                            |                         |       | ACT-CL J0144.9-0710 |                    |                 |          |                   |  3.17 | 4.10 | 1.35 |  6.88 |
| ACT-CL J2020.7-4646 |                 ABELL 3673 | 305.19587 | -46.77500 | 0.190 | 353.02 |  3.18 |    False |   False |                            |              ABELL 3673 | 90764 | ACT-CL J2020.7-4646 |                    |                 |          |                   |  4.58 | 4.05 | 1.53 |  7.77 |
